Entity,Code,Day,Weekly new ICU admissions,145336-annotations
France,FRA,2022-11-05,459,
France,FRA,2022-11-06,458,
France,FRA,2022-11-07,448,
France,FRA,2022-11-08,480,
France,FRA,2022-11-09,449,
France,FRA,2022-11-10,428,
France,FRA,2022-11-11,379,
France,FRA,2022-11-12,364,
France,FRA,2022-11-13,367,
France,FRA,2022-11-14,379,
France,FRA,2022-11-15,389,
France,FRA,2022-11-16,401,
France,FRA,2022-11-17,401,
France,FRA,2022-11-18,456,
France,FRA,2022-11-19,473,
France,FRA,2022-11-20,482,
France,FRA,2022-11-21,478,
France,FRA,2022-11-22,476,
France,FRA,2022-11-23,492,
France,FRA,2022-11-24,497,
France,FRA,2022-11-25,523,
France,FRA,2022-11-26,538,
France,FRA,2022-11-27,530,
France,FRA,2022-11-28,579,
France,FRA,2022-11-29,608,
France,FRA,2022-11-30,627,
France,FRA,2022-12-01,646,
France,FRA,2022-12-02,656,
France,FRA,2022-12-03,664,
France,FRA,2022-12-04,667,
France,FRA,2022-12-05,638,
France,FRA,2022-12-06,645,
France,FRA,2022-12-07,664,
France,FRA,2022-12-08,719,
France,FRA,2022-12-09,731,
France,FRA,2022-12-10,742,
France,FRA,2022-12-11,741,
France,FRA,2022-12-12,801,
France,FRA,2022-12-13,843,
France,FRA,2022-12-14,881,
France,FRA,2022-12-15,889,
France,FRA,2022-12-16,897,
France,FRA,2022-12-17,904,
France,FRA,2022-12-18,905,
France,FRA,2022-12-19,882,
France,FRA,2022-12-20,903,
France,FRA,2022-12-21,901,
France,FRA,2022-12-22,863,
France,FRA,2022-12-23,872,
France,FRA,2022-12-24,853,
France,FRA,2022-12-25,849,
France,FRA,2022-12-26,804,
France,FRA,2022-12-27,795,
France,FRA,2022-12-28,799,
France,FRA,2022-12-29,783,
France,FRA,2022-12-30,749,
France,FRA,2022-12-31,744,
France,FRA,2023-01-01,754,
France,FRA,2023-01-02,783,
France,FRA,2023-01-03,738,
France,FRA,2023-01-04,665,
France,FRA,2023-01-05,676,
France,FRA,2023-01-06,659,
France,FRA,2023-01-07,653,
France,FRA,2023-01-08,646,
France,FRA,2023-01-09,597,
France,FRA,2023-01-10,555,
France,FRA,2023-01-11,534,
France,FRA,2023-01-12,485,
France,FRA,2023-01-13,485,
France,FRA,2023-01-14,468,
France,FRA,2023-01-15,464,
France,FRA,2023-01-16,449,
France,FRA,2023-01-17,401,
France,FRA,2023-01-18,357,
France,FRA,2023-01-19,330,
France,FRA,2023-01-20,281,
France,FRA,2023-01-21,269,
France,FRA,2023-01-22,267,
France,FRA,2023-01-23,247,
France,FRA,2023-01-24,225,
France,FRA,2023-01-25,218,
France,FRA,2023-01-26,219,
France,FRA,2023-01-27,209,
France,FRA,2023-01-28,208,
France,FRA,2023-01-29,205,
France,FRA,2023-01-30,203,
France,FRA,2023-01-31,206,
France,FRA,2023-02-01,208,
France,FRA,2023-02-02,199,
France,FRA,2023-02-03,202,
France,FRA,2023-02-04,198,
France,FRA,2023-02-05,194,
France,FRA,2023-02-06,177,
France,FRA,2023-02-07,174,
France,FRA,2023-02-08,494,
France,FRA,2023-02-09,486,
France,FRA,2023-02-10,509,
France,FRA,2023-02-11,512,
France,FRA,2023-02-12,511,
France,FRA,2023-02-13,509,
France,FRA,2023-02-14,526,
France,FRA,2023-02-15,197,
France,FRA,2023-02-16,192,
France,FRA,2023-02-17,173,
France,FRA,2023-02-18,176,
France,FRA,2023-02-19,177,
France,FRA,2023-02-20,181,
France,FRA,2023-02-21,171,
France,FRA,2023-02-22,190,
France,FRA,2023-02-23,190,
France,FRA,2023-02-24,188,
France,FRA,2023-02-25,187,
France,FRA,2023-02-26,189,
France,FRA,2023-02-27,182,
France,FRA,2023-02-28,189,
France,FRA,2023-03-01,172,
France,FRA,2023-03-02,185,
France,FRA,2023-03-03,185,
France,FRA,2023-03-04,190,
France,FRA,2023-03-05,189,
France,FRA,2023-03-06,201,
France,FRA,2023-03-07,193,
France,FRA,2023-03-08,191,
France,FRA,2023-03-09,186,
France,FRA,2023-03-10,192,
France,FRA,2023-03-11,181,
France,FRA,2023-03-12,179,
France,FRA,2023-03-13,187,
France,FRA,2023-03-14,188,
France,FRA,2023-03-15,195,
France,FRA,2023-03-16,207,
France,FRA,2023-03-17,220,
France,FRA,2023-03-18,233,
France,FRA,2023-03-19,235,
France,FRA,2023-03-20,252,
France,FRA,2023-03-21,269,
France,FRA,2023-03-22,274,
France,FRA,2023-03-23,269,
France,FRA,2023-03-24,269,
France,FRA,2023-03-25,261,
France,FRA,2023-03-26,262,
France,FRA,2023-03-27,234,
France,FRA,2023-03-28,221,
France,FRA,2023-03-29,229,
France,FRA,2023-03-30,230,
France,FRA,2023-03-31,215,
Germany,DEU,2021-08-04,171,
Germany,DEU,2021-08-05,180,
Germany,DEU,2021-08-06,175,
Germany,DEU,2021-08-07,173,
Germany,DEU,2021-08-08,179,
Germany,DEU,2021-08-09,191,
Germany,DEU,2021-08-10,197,
Germany,DEU,2021-08-11,216,
Germany,DEU,2021-08-12,230,
Germany,DEU,2021-08-13,244,
Germany,DEU,2021-08-14,261,
Germany,DEU,2021-08-15,277,
Germany,DEU,2021-08-16,298,
Germany,DEU,2021-08-17,316,
Germany,DEU,2021-08-18,329,
Germany,DEU,2021-08-19,344,
Germany,DEU,2021-08-20,364,
Germany,DEU,2021-08-21,373,
Germany,DEU,2021-08-22,403,
Germany,DEU,2021-08-23,422,
Germany,DEU,2021-08-24,437,
Germany,DEU,2021-08-25,449,
Germany,DEU,2021-08-26,488,
Germany,DEU,2021-08-27,503,
Germany,DEU,2021-08-28,517,
Germany,DEU,2021-08-29,525,
Germany,DEU,2021-08-30,548,
Germany,DEU,2021-08-31,578,
Germany,DEU,2021-09-01,611,
Germany,DEU,2021-09-02,620,
Germany,DEU,2021-09-03,641,
Germany,DEU,2021-09-04,656,
Germany,DEU,2021-09-05,681,
Germany,DEU,2021-09-06,705,
Germany,DEU,2021-09-07,721,
Germany,DEU,2021-09-08,713,
Germany,DEU,2021-09-09,704,
Germany,DEU,2021-09-10,702,
Germany,DEU,2021-09-11,710,
Germany,DEU,2021-09-12,709,
Germany,DEU,2021-09-13,720,
Germany,DEU,2021-09-14,692,
Germany,DEU,2021-09-15,709,
Germany,DEU,2021-09-16,710,
Germany,DEU,2021-09-17,690,
Germany,DEU,2021-09-18,685,
Germany,DEU,2021-09-19,650,
Germany,DEU,2021-09-20,600,
Germany,DEU,2021-09-21,595,
Germany,DEU,2021-09-22,555,
Germany,DEU,2021-09-23,545,
Germany,DEU,2021-09-24,550,
Germany,DEU,2021-09-25,534,
Germany,DEU,2021-09-26,555,
Germany,DEU,2021-09-27,565,
Germany,DEU,2021-09-28,560,
